,Unnamed: 0,smiles,value,preds
798,1489,Cc1ccc(-c2nc(CC(=O)NCCC(C)C)cs2)cc1,True,0.055310715
799,1519,O=C(Nc1nccs1)C1CCN(C(=O)CN2CCc3ccccc32)CC1,False,0.14395565
800,1531,O=C(CSc1ccc(F)cc1)N1CCCC1,False,0.11357306
801,1532,O=C(c1ccc(F)cc1)N1CCN(CC(=O)N2CCCC2=O)CC1,False,0.013360703
802,1546,COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1F,False,0.09925558
803,1547,CCN(CC)CC(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,False,0.050756816
804,1575,O=c1[nH]c2ccccc2n1C1CCN(CCc2ccncc2)CC1,False,0.07876038
805,1580,Cc1ccc(C(=O)Nc2ccccc2C#N)cc1,False,0.40403184
806,1583,CN(C)c1cccc(C2CCN(c3ncccn3)CC2)n1,False,0.06537855
807,1598,CCCN1CCCN(C(=O)c2nc3ccccc3[nH]2)CC1,False,0.0070133964
808,1622,CS(=O)(=O)CCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,False,0.029099716
809,1623,O=c1[nH]c2ccccc2n1C1CCN(S(=O)(=O)Cc2ccccc2)CC1,True,0.08865285
810,1624,CCc1nnc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)o1,False,0.054934096
811,1625,CC1CC1C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,False,0.047709573
812,1626,O=c1[nH]c2ccccc2n1C1CCN(c2ncnc3sccc23)CC1,True,0.29839602
813,1627,O=C(CSCCCn1c(=O)[nH]c2ccccc21)N1CCCCC1,False,0.028186694
814,1628,CCOC(C)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,False,0.09230429
815,1629,O=C1CCCN1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,False,0.063427866
816,1637,CC(C)[C@@H](C(=O)Nc1nc2ccccc2[nH]1)N1Cc2ccccc2C1=O,False,0.27299127
817,1653,CC(Oc1ccc(Cl)cc1)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,False,0.1670668
818,1661,C[C@@H](CN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)NC(=O)c1ccc2ccccc2c1,True,0.09841357
819,1681,O=C(C1CC1c1ccc(F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,False,0.08297171
820,1682,O=C(C1CC1c1ccccc1F)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,False,0.08297171
821,1725,CC(c1ccccc1)N1CC(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1=O,False,0.041796
822,1740,O=C1C(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CCN1c1ccccc1,False,0.1685785
823,1754,O=c1[nH]c2ccccc2n1C1CCN(Cc2nnc(-c3cc4c(s3)CCCC4)o2)CC1,True,0.14206879
824,1769,C[C@H](C(=O)Nc1nc2ccccc2[nH]1)N1Cc2ccccc2C1=O,False,0.36178043
825,1828,O=C(Nc1nncs1)c1ccc(N2CCC3(CCCCC3)C2)nc1,True,0.38721302
826,1834,COc1ccc2nc(C(=O)Nc3cnc4c(cnn4C(C)C)c3)ccc2c1,True,0.38139454
827,1835,Cc1cccc2sc(NC(=O)c3cccnc3)nc12,True,0.6216571
828,1849,COc1ccc(-c2csc(CC(N)=O)n2)cc1,False,0.087409705
829,1862,Cc1ccc(-c2csc(CC(N)=O)n2)cc1C,False,0.047140744
830,1890,Cc1ccc2[nH]c(C3CN(C(=O)Cc4cccc5ccccc45)C3)nc2c1,True,0.064922735
831,1900,Cc1ccc(-c2nc(CN3C(=O)C(=O)N(C4CCCC4)C3=O)cs2)cc1,True,0.09065861
832,1912,CSCC(=O)Nc1nc(-c2ccc(C3CCCCC3)cc2)cs1,True,0.2550019
833,1930,O=C(Nc1nc(-c2cccnc2)cs1)C1CCCCC1,True,0.49154398
834,1937,CCC(Oc1ccccc1)C(=O)Nc1nc2ccccc2[nH]1,False,0.61023384
835,1941,O=C(Nc1nc2ccccc2[nH]1)c1ccc(-c2ccccc2)cc1,True,0.6436463
836,1958,O=C(Nc1nc2ccccc2[nH]1)C1CCCO1,False,0.2551836
837,1982,O=C(Nc1nc2ccccc2[nH]1)C1CC(=O)N(c2cccc(C(F)(F)F)c2)C1,True,0.42836696
838,1984,O=C(O)Cc1nc2ccccc2[nH]1,False,0.11621623
839,1999,c1ccc2nc(N3CCC(c4nc5ccccc5[nH]4)CC3)cnc2c1,True,0.1314056
840,2045,CN(C)C(=O)Cc1nc(-c2cc3cc(Cl)ccc3o2)cs1,True,0.33599272
841,2,CC(C)(Oc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1)C(=O)O,False,0.117721364
842,1892,C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(=O)Nc4ccc(C(C)C)c(C)c4)c3)c3c(N)ncnc32)C1,True,0.16292664
843,4,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,True,0.29634875
844,69,NCCN1CCN(C/C=C/C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)C2)CC1,False,0.16534504
845,11,C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,False,0.1353667
846,18,CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,False,0.097150125
847,19,C=CC(=O)N1CCC[C@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,False,0.391733
848,20,CC(C)(C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1,False,0.22992322
849,21,CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,True,0.054576144
850,30,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1,False,0.08715406
851,9,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,False,0.44091487
852,12,Nc1n[nH]cc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,False,0.6228824
853,14,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1,True,0.2888264
854,16,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,False,0.2785456
855,2044,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CNC1,False,0.09845586
856,1333,O=C(c1cccc(N2CCNC2=O)c1)N1CCc2ccccc2C1,False,0.08096697
857,23,COc1ccccc1-c1cc(NC(=O)c2cccc(N3CCNC3=O)c2)[nH]n1,True,0.078522824
858,25,O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,False,0.09397577
859,26,Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,False,0.05981453
860,27,Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1,False,0.18749188
861,28,CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,False,0.035167653
862,31,Cc1nnc(CN(C)CC(C)Oc2ccc(Cl)c(Cl)c2)n1C,False,0.0028231856
863,34,Cc1ncc(CN2CC[C@@H](Nc3cncc(Cl)n3)[C@@H](C)C2)s1,False,0.017701201
864,1658,CCc1cnc(CCNc2cncc(Cl)n2)s1,False,0.047849383
865,36,CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,False,0.028834645
866,41,O=C1CN(c2ccc(Nc3nccc(C(F)(F)F)n3)cn2)CCN1,False,0.048796147
867,1594,CC(=O)N1CCc2cc(Nc3nccc(C(F)(F)F)n3)ccc21,True,0.14445263
868,45,C[C@H]1CN(C(=O)CC(c2ccccc2)c2ccccc2)C[C@@H](C)O1,False,0.009175031
869,46,CN1[C@H]2CC[C@@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,False,0.010466261
870,48,OC[C@H](Nc1cncc(-c2ccc3[nH]ncc3n2)c1)c1ccccc1,False,0.11908187
871,51,CC(=O)N1CCN(c2nc(C(F)(F)F)nc3sc(C)c(C)c23)CC1,False,0.09883946
872,53,c1ccc(Oc2cccc(CN(CCN3CCOCC3)Cc3cccnc3)c2)cc1,False,0.010956786
873,1398,COc1ccc(-c2ccc(CN(CCN(C)C)Cc3ccncc3)cc2)cc1,False,0.030706726
874,959,COc1ccc(-c2ccc(CN(CCN3CCOCC3)Cc3cccnc3)cc2)cc1,False,0.016988272
875,54,COc1ccc([C@H]2CN(C(C)=O)[C@@H]3CCCN(Cc4cccc(F)c4)[C@H]23)cc1,False,0.051531695
876,55,Cc1c(C(=O)NCCCN(C)C)sc2ncnc(Nc3ccc(F)cc3OC(C)C)c12,False,0.08706593
877,57,Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,True,0.10791893
878,58,CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,False,0.020451095
879,59,Cc1nnc(-c2ccc3occ(-c4ccc(S(C)=O)cc4)c3c2)o1,False,0.6436463
880,62,O=C(CCNC(=O)c1ccc(OC(F)(F)F)cc1)N[C@@H]1CCCc2ccccc21,True,0.5702385
881,63,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,False,0.034673844
882,64,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1,False,0.47025362
883,85,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,True,0.56239295
884,2094,C=CC(=O)Nc1cccc(Sc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1,True,0.58000904
885,68,CCN(C/C=C\c1ccc(C2CCCCC2)c(Cl)c1)C1CCCCC1,True,0.17846693
886,312,CC(=O)NC1CCN(Cc2cccc(-c3cccnc3)c2)CC1,False,0.024330234
887,1448,COc1ccccc1-c1ccc(CC2(C(=O)NC3CC3)CCOCC2)cc1,False,0.05504739
888,73,CNC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(Cc2cccc(F)c2)C1,False,0.036708582
889,1137,COc1cccc(CN2CCN(C(=O)Cc3ccc(C)cc3)[C@@H](C)C2)c1,False,0.0026566046
890,339,NC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2cccc(Cl)c2)CC1,False,0.05284547
891,755,C=CCNC(=O)C1(Cc2ccc(-c3ccccc3)cc2)CCN(C(=O)c2cccnc2)CC1,True,0.14832431
892,1492,CCC(C)(C)NC(=O)C1(Cc2ccc(-c3cc(F)ccc3OC)cc2)CCOCC1,False,0.08763488
893,1783,NC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(C(=O)Cc2cccc(F)c2)CC1,False,0.032115582
894,1528,O=C(NCc1ccc(F)cc1)C1(Cc2ccc(-c3cccnc3)cc2)CCOCC1,False,0.061249573
895,634,c1cc(CN2CCC(c3ccn[nH]3)CC2)ccn1,False,0.023017611
896,1436,Cc1cccc(NC2CCN(Cc3ccncc3)CC2)n1,False,0.013924191
897,861,COc1cccc(CN2CCC(Cc3ccc(-c4cccnc4)cc3)(C(N)=O)CC2)c1,False,0.0192433
898,86,C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,False,0.085495934
899,88,CC(=O)NCCNc1cc(Cl)nn2c(-c3cccc(S(=O)(=O)N(C)C)c3)c(C)nc12,False,0.2751042
900,95,Cc1ccccc1-c1nc(Cn2ccnc2C(C)C)c(C)o1,False,0.00876292
901,96,CCc1nc2cc(-c3c(OC)cccc3OC)ccc2o1,False,0.45356217
902,99,Cc1nnc(NCCc2ccc3c(c2)OCO3)c(C#N)c1C,False,0.03531049
903,101,Cc1cc(CN(C)Cc2cscn2)no1,False,0.00591073
904,102,Cc1occc1C(=O)NCC(=O)Nc1nc2cc(Cl)ccc2n1C,False,0.09364576
905,104,c1ccc(-c2noc(NC3CC3)n2)cc1,False,0.11500406
906,637,c1ccc(-c2noc(NCC3CCC3)n2)cc1,False,0.102914475
907,1005,Fc1ccccc1CNc1nc(-c2ccccc2)no1,True,0.34045038
908,106,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,False,0.097534366
909,109,O=C(CSc1nccn1C1CC1)Nc1c(Cl)cc(Cl)cc1C(=O)O,True,0.28195488
910,113,O=C(CSc1nc2nc(O)cc(O)c2s1)c1ccc(-c2ccccc2)cc1,True,0.6436463
911,115,CN(C)c1ccc2c(c1)OCCN2C(=O)NCc1cccnc1,False,0.032059833
912,117,CCCOc1ccccc1C(=O)N1CC(Oc2cccc(OC)c2)C1,False,0.0827876
913,119,COc1ccc(CCNCc2ccc(-c3ccccc3)o2)cc1OC,False,0.06654143
914,120,CSCC(=O)N1CCN(C(=O)CSC)C2(CCCCC2)C1,False,0.033333175
915,125,Cc1cc(OCC(=O)N(C)C2CCCCCCC2)no1,False,0.009357287
916,126,CC(C)CNc1nnc(SCc2ccncc2)s1,False,0.1874012
917,128,Cc1nn(-c2ccc(C(=O)O)cc2C#Cc2ccccc2)c(C)c1C,False,0.03446072
918,1520,O=C1Nc2ccccc2O[C@H]2C[C@@H]1N(Cc1cccnc1)C2,False,0.027203938
919,131,O=C1Nc2ccccc2O[C@H]2C[C@@H]1N(CC1CC1)C2,False,0.01028006
920,1784,CC(=O)Nc1ccc(O)cc1,False,0.060761414
921,851,CCN(CC)C(=O)c1ccc(NC(C)=O)cc1,False,0.052849896
922,133,CC(=O)Nc1ccc2nc(C)cc(O)c2c1,False,0.21760307
923,137,CN(CC#N)C(=O)c1cccc(CN2CCCC2)c1,False,0.009996945
924,955,CN(Cc1ccccc1N1CCCC1)C(=O)c1cccc(Cn2ccnc2)c1,False,0.023736475
925,138,Cc1cc2nc(CCC(=O)N3CCC(c4ccc(C(=O)N(C)C)c(N)n4)CC3)[nH]c2cc1C,False,0.024904124
926,402,CN(C)[C@@H]1CN(C(=O)c2cc3ccc(F)cc3[nH]2)C[C@H]1O,False,0.0040717386
927,139,O=C(c1cc2ccccc2[nH]1)N1C[C@@H](O)[C@H](N2CCOCC2)C1,False,0.026658198
928,361,COc1ccc(F)c(CN2CCC(Cc3noc(C)n3)CC2)c1,False,0.0028014544
929,146,COc1ccc(CN2CCC(c3nc(C(C)C)no3)CC2)c(F)c1,False,0.009606004
930,1017,COc1ccc(-c2nc(CN3CCC[C@H](O)C3)no2)cc1,False,0.0034772954
931,259,CCCn1cc(C(=O)N2CCC(c3n[nH]cc3C(=O)N3CCOCC3)CC2)cn1,False,0.030595904
932,150,CCCn1cc(C(=O)N2CCC(c3n[nH]cc3C(=O)N(C)Cc3ccccc3)CC2)cn1,False,0.032099538
933,151,c1ccc(CO[C@@H]2CCC[C@H]2n2cc(-c3nccs3)nn2)cc1,False,0.14180537
934,152,Cc1cc(C(=O)N(C)Cc2ccc(Br)cc2)no1,False,0.064991444
935,521,Cc1cc(C(=O)N(C)Cc2ccsc2)no1,False,0.028433295
936,1476,Cc1cc(C)nc(-n2nc(C)c(CC(=O)NC3CCCCCC3)c2C)n1,False,0.0045788665
937,158,Cc1cc(C)nc(N(C)CC(=O)NC2CC2)n1,False,0.0028554015
938,161,NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O,False,0.07078151
939,163,Cc1cc(OCc2ncc(C(C)(C)C)o2)nn1C,False,0.014573509
940,649,Cc1noc(NCc2cccc(-c3cccnc3)c2)n1,False,0.22229162
941,164,Clc1cccc(CNc2nc(C3CC3)no2)c1,False,0.22254775
942,1217,CCN(CC)CCCNc1ncc(-c2cc(C)no2)c(-c2ccco2)n1,False,0.004963413
943,165,Cc1ccc(-c2nc(NCc3ccco3)ncc2-c2cc(C)no2)cn1,False,0.124312565
944,167,COc1nc(C)nc(N(C)Cc2nccs2)c1C,False,0.004993814
945,1924,O=c1c(=O)n(-c2ccc(F)c(F)c2)ccn1Cc1ccccc1Cl,True,0.21664843
946,1925,Cc1ccc(Cn2ccn(-c3ccc(F)c(F)c3)c(=O)c2=O)cc1,True,0.13254651
947,1799,N#Cc1ccc(COc2cnc3ccccc3n2)cc1,True,0.5519585
948,903,O=C(NCC1=CCCN(Cc2cc(F)ccc2Cl)C1)c1ccco1,False,0.039672233
949,653,CN(Cc1cccc(C#N)c1)Cc1cnn(C)c1,False,0.018274097
950,2061,N#Cc1ccc(COc2ccccc2C#N)cc1,True,0.5617107
951,2064,O=C1NC2(CCCC2)C(=O)N1Cc1ccccc1F,False,0.028344685
952,2067,CC(C)(C)c1noc(COc2ccccc2C#N)n1,False,0.017338213
953,1431,CN(Cc1cccc(C#N)c1)c1cnc2ccccc2n1,False,0.20290953
954,283,N#Cc1ccc(OCCn2cccn2)cc1,False,0.06724321
955,1568,N#Cc1cccc(CN2CCN(CCO)CC2)c1,False,0.0035722249
956,544,N#Cc1cc(F)c(N2CCN(CCO)CC2)c(F)c1,False,0.008973984
957,1572,N#CCN1CCCN(Cc2ccc(C#N)cc2)CC1,False,0.003523728
958,169,CN(Cc1cccc(C#N)c1)Cc1ccccc1C#N,False,0.13109119
959,1707,Cc1ccc2oc([C@H]3CCN(Cc4ccc(C#N)cc4)C3)nc2c1,True,0.25937983
960,1325,COc1ccccc1OC1CCN(Cc2ccccc2C#N)CC1,False,0.015906392
961,1839,Cc1cc2ccccc2n1CC(=O)N(C)Cc1cnn(C)c1,False,0.009668408
962,821,CN(Cc1cnn(C)c1)C(=O)c1ccccc1-c1ccccc1C#N,False,0.101201124
963,440,CN(CCc1ccccn1)c1cnc2ccccc2n1,False,0.059000973
964,447,Cc1ccc(CN2CC[C@H](c3nnc(-c4ccccc4F)o3)C2)o1,False,0.010948744
965,192,Cc1cccn(Cc2cccc(F)c2)c1=O,False,0.03560732
966,711,Cc1cccn(Cc2cccc(C#N)c2)c1=O,False,0.034928963
967,1353,N#Cc1cccc(CN2CCOC[C@H](Oc3ccccc3)C2)c1,False,0.014337151
968,970,COc1ccccc1-c1nnc([C@H]2CCN(Cc3ccccc3C)C2)o1,False,0.022918269
969,971,Cc1ccc2oc([C@H]3CCN(Cc4cccs4)C3)nc2c1,False,0.17535278
970,1365,N#Cc1ccccc1OCc1csc(-c2ncccn2)n1,False,0.4289436
971,215,N#Cc1cccc(CN2CCC=C(CNC(=O)c3cccs3)C2)c1,False,0.13146557
972,1752,N#Cc1cccc(CN2CCOC[C@H](O)C2)c1,False,0.0007655608
973,473,CN(Cc1ccc2c(c1)OCO2)Cc1ccccc1C#N,False,0.14592719
974,1369,Cc1ccc(-c2nnc([C@H]3CCN(Cc4cc5ccccc5o4)C3)o2)cc1,False,0.16252485
975,2011,N#Cc1ccccc1OCn1nnc2ccccc2c1=O,True,0.44616392
976,1371,O=C(O)c1ccc(CN2CC[C@H](c3nc4cc(Cl)ccc4o3)C2)cc1,False,0.14780769
977,733,N#Cc1ccc(CN2CC(n3cccn3)C2)cc1,False,0.032160215
978,862,Cc1cccn(Cc2cccnc2)c1=O,False,0.0172778
979,2146,CN(Cc1cccc(C#N)c1)C(=O)CC(C)(C)C,False,0.020652015
980,873,Cc1cccn(Cc2ccccc2F)c1=O,False,0.03560732
981,875,CN(Cc1ccccn1)c1nc2ccccc2o1,False,0.14066787
982,757,COCC(=O)N1CC[C@H](c2nnc(-c3ccc(C)cc3)o2)C1,False,0.022329325
983,247,CCn1cc(C2CCN(Cc3ccc(C#N)cc3)CC2)cn1,False,0.069582514
984,205,Cc1nc(C2(NCc3cccc(C#N)c3)CCCC2)no1,False,0.036252614
985,1954,CNC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1cccc(CN(C)C)c1)c1ccccc1,True,0.55939823
986,207,CN(C)Cc1cccc(N/C(=C2\C(=O)Nc3cc(C(=O)N(C)C)ccc32)c2ccccc2)c1,False,0.55939823
987,210,O=C(O)c1ccc(N2CCCC2)c(F)c1,False,0.013686987
988,212,Cc1cc(NC(=O)C2CCOCC2)sn1,False,0.0076503432
989,1673,Nc1cnn(CC(=O)N2CCCCC2)c1,False,0.0051651625
990,1674,Nc1cnn(CC(=O)Nc2ccc(F)cc2)c1,False,0.054184653
991,1136,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,False,0.00693991
992,1722,Cc1cc(F)ccc1NC(=O)Cn1cncn1,False,0.028484276
993,219,NC(=O)Cn1cc(-c2ccc(F)cc2)cn1,False,0.06475533
994,227,CCN(CC)Cc1cccc(/C=C/c2nc3ccc(F)cc3c(=O)n2-c2ccccc2Cl)n1,False,0.23552436
995,228,N#CCCN(c1ncnc2sccc12)C1CC1,False,0.14150831
996,231,CCCCOc1ccc(C(=O)NCc2cc(C)on2)cc1,True,0.007060234
997,233,COc1ccc(Cc2ncnn2-c2ccc3c(c2)OCO3)c(OC)c1,False,0.16126302
998,780,Cn1c(-c2ccc(F)cc2)cnc1NC(=O)CCC(=O)N1CC(=O)Nc2ccccc21,False,0.2301008
999,847,COc1ccc(CNc2ncc(-c3ccc4c(c3)OCO4)n2C)c(OC)c1,False,0.10648027
1000,1335,CN(C)CCN(Cc1ccccc1)C(=O)CCC(=O)Nc1ncc(-c2ccccc2)n1C,False,0.029913832
1001,600,COc1cccc(CNc2ncc(-c3ccccc3)n2C)c1,False,0.052290417
1002,314,Cn1c(-c2ccccc2)cnc1NCc1ccccc1,False,0.07102483
1003,242,CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCN(CC(F)F)CC3)nc2O1,False,0.09216372
1004,1779,CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(OCC3CC3)nc2O1,True,0.26592502
1005,1344,Cc1nc(NCC(C)(C)c2ccccc2)n(C)n1,False,0.035645656
1006,588,Cc1nc(NCc2ccc(F)c(Cl)c2)n(C)n1,False,0.038986806
1007,246,Cc1nc(NCc2scnc2C)n(C)n1,False,0.044041026
1008,255,CC(C)(C)n1ncc(OCc2ccc(OCCOCCO)nc2)c(Cl)c1=O,False,0.023873556
1009,256,CC(=O)Nc1ccc(Oc2ncnc3scc(-c4ccccc4)c23)cc1,True,0.6436463
1010,932,COc1ccc(-c2csc3ncnc(Oc4ccc(C)nc4)c23)cc1,True,0.6436463
1011,262,Cc1cc(Nc2ccc3c(c2)oc(=O)n3C)nc(C2CC2)n1,True,0.3457769
1012,264,CCc1ccc(NC(=O)C2CCN(c3ccc4nncn4n3)CC2)cc1,True,0.18751588
1013,266,O=C(NCc1ccc(-n2cncn2)nc1)c1csc2c1CCCC2,True,0.59746534
1014,2026,Cc1sc2ncnc(N3CCC(C(=O)Nc4ccccn4)CC3)c2c1C,True,0.20157544
1015,267,Cc1sc2ncnc(OCC(=O)NC3CCCCC3)c2c1C,False,0.09221101
1016,1880,Cc1cc(C(=O)NC2CCN(c3nc(-c4cccs4)nc4ccccc34)CC2)on1,True,0.3171772
1017,1592,Cc1cc(C(=O)NC2CCN(c3ncnc4sc(C)c(C)c34)CC2)on1,True,0.1531181
1018,1882,Cc1sc2ncnc(OCC(=O)Nc3ccc4c(c3)OCO4)c2c1C,True,0.1923731
1019,274,O=C1CNC(=O)N1CCCN1CCc2sccc2C1,False,0.013686904
1020,276,Cc1nc(CCN2C(=O)NC(C)(C)C2=O)cs1,False,0.01103765
1021,278,c1ccc(OCc2cc(CC3(NCc4cnc5ccccc5c4)COC3)no2)cc1,False,0.0948721
1022,282,CNc1ncc(-c2nc(C3(c4ccccc4)CC3)nn2C(C)(C)C)cn1,True,0.20603652
1023,284,OC[C@@H](c1ccccc1)n1cc(CCc2ccccc2)nn1,False,0.02057776
1024,287,CN(Cc1cnn(C)c1)c1ncnc2c1oc1ccccc12,False,0.16454963
1025,1569,O=C(NCCCn1ccnc1)N1CC2(CCCC2)c2ccccc21,False,0.034371663
1026,572,CS(=O)(=O)CCNC(=O)N1CC2(CCCC2)c2ccccc21,False,0.015340458
1027,295,O=C(NCCCn1ccnc1)N1CCC12CCC2,False,0.010062111
1028,297,COCCc1nc(-c2cnc(C3CC3)nc2)n(Cc2ccc(F)cc2)n1,False,0.019486655
1029,300,COc1ccc(Br)c(-c2nnc(N)o2)c1,False,0.21787591
1030,302,Cc1nn(C)c2nc(N3CCN(C)C[C@@H]3c3ccccc3)sc12,False,0.16124561
1031,304,Cc1nc2ccccn2c1CC(=O)NCCCSc1ccccc1,False,0.08823423
1032,307,CCOc1ccc(-c2ccccc2NC(=O)COC)cc1,False,0.3520906
1033,1522,CCN(CC#N)C(=O)c1nn(-c2ccc(F)cc2)c2c1CCCC2,False,0.46265987
1034,308,Cc1ccc(-n2nc(C(=O)N3CC(O)C3)c3c2CCCC3)cc1,False,0.03283422
1035,1702,Cc1nnc(NC(=O)c2nn(-c3ccc(F)cc3)c3c2CCCC3)s1,True,0.62748206
1036,310,Cc1ccc(-c2nc(C(=O)N3CCc4ccccc4C3)cs2)o1,False,0.19228706
1037,315,Cc1ccc(-c2cc(NC(=O)CN3CCOCC3)on2)cc1,False,0.027263371
1038,1418,COCCc1nc(-c2ccccc2-c2ccccc2)n(CCO)n1,False,0.008848977
1039,318,CSCCc1nc(-c2cc(C)nc3cc(F)ccc23)n(CCO)n1,False,0.019575264
1040,320,Cc1nc(NC(c2nccn2C)C2CC2)c2sccc2n1,False,0.05160118
1041,1027,CSCc1c(C(=O)NC(C)C)oc2ccccc12,False,0.24158154
1042,323,CC1CCC(NC(=O)c2oc3ccccc3c2CS(C)=O)CC1,False,0.095613465
1043,327,COc1ccc2c(c1)CN(C(=O)c1cc(C3CC3)[nH]n1)CC2,False,0.04004063
1044,328,COc1ccc(C(=O)c2ccccc2)c(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,False,0.2533162
1045,330,Cc1cc(C)cc(C(=O)Nc2nn(C(C)(C)C)cc2C#N)c1,False,0.09259425
1046,1445,Cc1cc(C)cc(C(=O)Nc2c(C#N)cnn2C)c1,False,0.059864983
1047,333,Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1,True,0.31088188
1048,334,Cc1cccc(-c2ncc(CNCc3ccccc3-n3cccn3)cn2)c1,False,0.103549846
1049,335,COc1cccc(OC)c1-c1cc(C(=O)N[C@@H](CC(C)C)C(=O)O)nn1-c1ccnc2cc(Cl)ccc12,False,0.29713538
1050,337,O=C(c1cccc(Cl)c1)N1CCN(C(=O)c2ccc3ccccc3c2O)CC1,True,0.031177359
1051,338,CN(C)C(=O)CN1CCN(C(=O)c2ccc3ccccc3c2O)CC1,False,0.007910352
1052,342,Cc1cc(NC2CCCC2)nc(C2CCNCC2)n1,False,0.035567142
1053,349,CC(C)n1cc(-c2ccc3c(c2)N(C)CC3)c2c(NS(=O)(=O)c3ccn(C)n3)ccnc21,False,0.13694862
1054,353,CNC(=O)c1ccc(CN(C)c2c(F)cc(C#N)cc2F)cc1,False,0.21776628
1055,432,Clc1cccc(-c2nnc(Cn3cnc4ccccc43)o2)c1,False,0.24014965
1056,356,Brc1ccc(-c2nnc(Cn3cnc4ccccc43)o2)o1,False,0.24276735
